commenter_co,commenter_movie,commenter_name,commenter_page,commenter_star,commenter_time,commenter_zan
" 看过大鹏的自传《在难搞的日子笑出声来》，故事大约是大鹏中学时候在家乡集案小城筹备演唱会的经历作为原型，一个追梦者献给摇滚乐的情书。所以要比《煎饼侠》故事更接地气，成片也更成熟一些，情怀与笑料兼而有之。但整体也有不成熟的地方，依然存在角色性格铺陈不完整等缺陷，但比之前进步，三星半
        ",缝纫机乐队 短评,搬砖侠,https://www.douban.com/people/zhangfan187/,推荐,"
                    2017-09-15
                ",41
" 这就是我最烦的那种“老男人讲道理”，大概就是把煎饼侠里面那不好的20%放大加长拍了个长篇。
        ",缝纫机乐队 短评,Birdie,https://www.douban.com/people/birdieeos/,较差,"
                    2017-09-29
                ",40
,缝纫机乐队 短评,,,,,
" 7.5/10 非常棒。虽然一副粗制滥造很low很俗的网大相，画面审美也可以说是一塌糊涂，但奇怪的是从观感上来看非常帅，非常酷，非常燃！真人版《欢乐好声音》，低配版《歌曲改变人生》，和煎饼侠比起来确实有质的进步，电影感强了很多，制作上也下了很多功夫。（我真的挺吃这套的，看泪目
        ",缝纫机乐队 短评,以然,https://www.douban.com/people/138822598/,推荐,"
                    2017-09-29
                ",42
" 完成度超越煎饼侠，摇滚老炮的路人式演出串起大陆摇滚史（从黑豹到麦守新裤子，为啥没有gala），段子多用于制造反差还挺有趣的，马男那段笑喷，结尾彩蛋不少，不但有大牌客串还加入了煎饼侠的梗。PS：最后说一句，今年国庆档的片真是比往年质量上强出很多
        ",缝纫机乐队 短评,大瘦瘦,https://www.douban.com/people/shoushouan/,2017-09-11 21:50:06,,32
" 写被花儿乐队拒绝的故事吗？？缝纫机乐队？？？（大鹏我求你放过新裤子好吗？？谢谢您了）
        ",缝纫机乐队 短评,野鱼小姐,https://www.douban.com/people/56738123/,很差,"
                    2017-09-29
                ",64
" 张艺谋看到结尾一定会感动于后继有人，同一个世界，同一个梦想，同一个架子鼓。
        ",缝纫机乐队 短评,SingLesinger,https://www.douban.com/people/singlesinger/,推荐,"
                    2017-09-29
                ",24
" 要没不再犹豫那段所谓高潮，都可以再加颗星了。如果有人真是靠刷恶评要饭，打死都活该。
        ",缝纫机乐队 短评,SydneyCarton,https://www.douban.com/people/SydneyCarton/,还行,"
                    2017-09-29
                ",8
" 谐音黄腔，“BonJavi”，流行语滥用…感觉还是在土俗之间拿捏不到平衡。但至少《煎饼侠》后，还是能感觉大鹏很真诚的故事诠释也并没有陷入歧途导致“吃相难看”。而且神奇的对好多女星都有“去黑”效果（之前是袁姗姗，现在是娜扎）客串真惊喜，就知道大家不是一般人哈哈。喜欢李鸿其小哥～
        ",缝纫机乐队 短评,基瑞尔,https://www.douban.com/people/stevecarell/,还行,"
                    2017-09-29
                ",16
" 依旧是拼贴式和漫画式的结构，所有的桥段都非常机械化和程式化，除了客串的老炮们和那段涅槃的前奏，基本上和摇滚关系不大，换成任何包括弹棉花或者骑三轮等其他题材都依旧适配，不过会少蹭点热度；好在编段子甩包袱的水平还成，能逗一乐。
        ",缝纫机乐队 短评,托尼·王大拿,https://www.douban.com/people/Zizou_Vam/,还行,"
                    2017-09-08
                ",8
" 不是低端版《欢乐好声音》？！大鹏对电影和喜剧的理解力低的惊人，喜剧不是靠拼凑段子和大牌耍宝客串好吗？所有段子都很硬很尬。高潮部分又假的不行，所有人物的动机都不合理。彩蛋比正片要好看一些，但有限。
        ",缝纫机乐队 短评,毛香菇,https://www.douban.com/people/xiaomao58/,较差,"
                    2017-09-30
                ",21
" 依旧是大鹏式草根励志，以乐队之名，但音乐却成了辅助性工具。为了让现实之残酷对比梦想之伟大，过分执着于“筹钱”这个主题，使大鹏想表达的励志一如既往地非常俗气；52届金马奖的最大胜利，《路边野餐》毕赣的诗，《醉生梦死》李鸿其的鼓手角色，甚至是那届的主持林志玲......试问，还有谁？
        ",缝纫机乐队 短评,奔兔吉尔,https://www.douban.com/people/borntokill-zh/,较差,"
                    2017-10-02
                ",12
" 国庆档两部喜剧片都很好，但我更喜欢《缝纫机乐队》。它的幽默靠的更多的是剧情、是台词，相对于扮丑、搞怪来说更高级；其实内核和《煎饼侠》是一脉相承的，都是草根坚持自我、追逐梦想的故事，用大吉他竖起了音乐的图腾，歌很好，结尾高潮很燃，在喜剧的基础上，有了一股激动人心的力量。
        ",缝纫机乐队 短评,孤烟,https://www.douban.com/people/gu_yan/,推荐,"
                    2017-09-28
                ",59
" 看着嗨就OK
                
                ",缝纫机乐队 短评,baobaodu,https://www.douban.com/people/baobaodu/,推荐,"
                    2017-09-30
                ",13
" 拍一部不错的电影不容易，拍两部套路相似依然不错的电影更不容易。大鹏对喜剧的拿捏不过火，不造作，有笑点，有泪点，有了资源都会想弥补自己的梦想，但能像他做的这么好，令人羡慕。梦想都圆满，希望以后大鹏还能有题材更多元的好作品。
                
                ",缝纫机乐队 短评,百特曼,https://www.douban.com/people/zy0926/,推荐,"
                    2017-09-24
                ",48
" 那些从工业角度挑剔的人有一定道理，所有戏剧化的部分都很蠢、轻浮、偷懒，但也都可以原谅，因为一部电影不能解决所有的问题。我们不能时刻保持理性，把身体里那个天真可笑的自己死死按住。我们走进电影院，不就是想遇到那个自己吗？那个还把理想挂在嘴边的自己，得到每秒24格的安慰。
        ",缝纫机乐队 短评,疯行,https://www.douban.com/people/fxss1978/,推荐,"
                    2017-10-07
                ",3
" 弱智。
        ",缝纫机乐队 短评,灰土豆,https://www.douban.com/people/whuizw/,很差,"
                    2017-10-07
                ",3
" 补记，两星是合适的，但无奈最后那首歌煽得我老泪纵横，不得已，感情分
        ",缝纫机乐队 短评,文白,https://www.douban.com/people/46815070/,还行,"
                    2017-09-28
                ",18
" 警惕：继民谣、嘻哈火了之后，下一个被瞄准的是摇滚
        ",缝纫机乐队 短评,刘十九,https://www.douban.com/people/4901199/,还行,"
                    2017-09-29
                ",27
" 从乐队名到最后的高潮《不再犹豫》，大鹏其实是在追逐自己的少年梦想（被娜扎香吻也算吧...），说到底还是草根的精神寄托。电影的质感进步明显，尤其情感浓烈的，攒几十万弄场音乐会，亲眼见到自己的偶像，这或许还真能实现，至于摇滚乐和老炮们，他们都成了保温杯。
        ",缝纫机乐队 短评,Luc,https://www.douban.com/people/LucFrance/,推荐,"
                    2017-09-30
                ",24
" 鼓励加一星。比（我觉得比较一言难尽的……）煎饼侠进步太多，我相信他是少年时真爱过摇滚。大鹏当然不是天才，可他做到了一个努力的人能做到的极限——这对电影市场来讲就足够了，以后要尊称他一声东北周星驰了。
        ",缝纫机乐队 短评,一个抱鸡母,https://www.douban.com/people/54973750/,力荐,"
                    2017-09-25
                ",36
" 先不打分了。大鹏这个人和他的电影有一种非常朴实、真诚、热情的特质，他对这个世界的理解是网络化与碎片经验拼贴的，乃至于电影反映出的价值观与事件也是凝聚的典型，会有一些死板的概念化，这一面又被他坦诚而放松的一面盖过，让人觉得舒适。从古惑仔到Beyond，不谈消费什么，这也确实是他的情怀。
        ",缝纫机乐队 短评,支离疏,https://www.douban.com/people/zntoborges/,2017-09-21 17:39:15,,22
" “车要修，歌也要唱”，音乐电影讲述的主题大多离不开理想和现实之间的拧巴，电影用三场演出串起故事始终。关于这部电影，有人很喜欢，也有人不喜欢，这都不重要，重点是这里面能看到导演在电影语言方面的成长，当然也保留着他喜剧上的固有特色（就那几套）。哪个80后的男孩不喜欢beyond呢？
        ",缝纫机乐队 短评,方枪枪,https://www.douban.com/people/yalindongdong/,还行,"
                    2017-09-23
                ",16
,缝纫机乐队 短评,,,,,
" 除了强行设计的段子（心疼范伟老师），动作场面（结尾大乱斗），讲故事意外的耐心，丽丽的包袱和精心挑选的客串阵容，藏到结尾抖出来，最后一首歌大惊喜！湾湾小哥情绪异常饱满，娜扎演绎这种又丧又酷的角色如果借鉴一下《我要复仇》里裴斗娜的形体效果一定更好，韩童生老师乔杉很棒，中二热血日影范儿
        ",缝纫机乐队 短评,老李,https://www.douban.com/people/84947801/,推荐,"
                    2017-09-29
                ",34
" 7。比《煎饼侠》好太多，整个制作都指向了电影化，大鹏进步厉害。故事俗是真俗，但是每一个步骤，都走的扎实、好看。可惜看过类似故事结构并不能带来新鲜感，在音乐层面，故事也只是留在了表面。导演加油
        ",缝纫机乐队 短评,木西,https://www.douban.com/people/10241572/,推荐,"
                    2017-09-28
                ",134
" 缝一个梦想，论客串中老年rocker打扮的重要性
        ",缝纫机乐队 短评,木熏熏,https://www.douban.com/people/muxunxun/,还行,"
                    2017-09-29
                ",2
" 喜剧笑点比较生动自然，被逗笑好多次，比羞羞好看太多。很多摇滚乐手客串，还串戏《指甲刀人魔》等电影。身为半个大鹏的老乡，看到集安竟然这样出现在电影里，有点感动。几个演员现学现卖，够努力敬业。虽然大鹏重复半自传性质的小人物追逐梦想主题，但致敬摇滚，也能打动人心。值得鼓励。三星半
        ",缝纫机乐队 短评,汪金卫,https://www.douban.com/people/longzheking/,推荐,"
                    2017-10-01
                ",14
" 看完，我感觉自己挂着60个保温杯走出电影院。此刻发现，国庆档不是片多的问题，是它们质量都过得去啊。
        ",缝纫机乐队 短评,法兰西胶片,https://www.douban.com/people/flxjp/,推荐,"
                    2017-09-11
                ",30
" 没啥意思，剧情普通，笑点没啥新颖，女主全场吴亦凡脸，看着真尴尬！
        ",缝纫机乐队 短评,梦中人,https://www.douban.com/people/dreamingman/,较差,"
                    2017-10-04
                ",7
" 那我就说实话了，真他妈难看。  预料到会难看为什么还去看呢，因为在三里屯看到了他们和虾米的一个路演，觉得不能白看人家，结果真把自己糟蹋了。
        ",缝纫机乐队 短评,ass'ass'in,https://www.douban.com/people/jiutianforever/,很差,"
                    2017-10-04
                ",17
" 煎饼侠6分，这片子6.9，大家是不是对6,7分的片子有什么误解？
        ",缝纫机乐队 短评,叫我过儿,https://www.douban.com/people/164561264/,较差,"
                    2017-10-03
                ",14
" 7分。依旧是老瓶装新酒的路数，永恒的「面包与牛奶」的主题，故事主线谈不上新意，只能在支线上做做文章，笑点和包袱也不如预期好笑和频繁，略微有点硬，倒是最后的各种乐队彩蛋和最后两首歌直抵泪点。
        ",缝纫机乐队 短评,Hachiko,https://www.douban.com/people/andert/,还行,"
                    2017-09-29
                ",6
" 55/100 剧本的HL基本都写给了乔杉，除此以外就完全是一部程序化、三段式的励志电影。但比起不断的重复自我，更让人好奇的是除了消费小人物梦想和艺术加工个人经历以外，大鹏导演是否能胜任其他题材的喜剧作品呢，个人表示非常期待。
        ",缝纫机乐队 短评,SELVEN,https://www.douban.com/people/SELVEN/,较差,"
                    2017-09-29
                ",20
" 从韩童生按下抽屉里的按钮开始，这个片就和范伟的热气球一样起飞了。
        ",缝纫机乐队 短评,artichaut,https://www.douban.com/people/artichaud/,推荐,"
                    2017-10-01
                ",7
" 无耻至极
        ",缝纫机乐队 短评,长倾,https://www.douban.com/people/74073932/,很差,"
                    2017-09-30
                ",49
" 走心了大鹏 请了这么多摇滚外援 笑点和泪点都很爆炸。梦想梗虽然很老了，但这一部依然戳得痛快。
        ",缝纫机乐队 短评,天黑以后猫不然,https://www.douban.com/people/Calico/,力荐,"
                    2017-09-29
                ",15
" Loser喜剧的套路全部都在，但只有大鹏可以拍得如此拳拳到肉。喜剧不是只要疯狂浮夸就好，而是要适时往内“收”着演。只要心底那道气还在，你还是你自己。好喜欢在北京天桥上堵车那一段啊，人生有时候被卡住，继续堵在这好像也不是个事儿，跟忽然迎面而来的理想好好道个别，就拔足狂奔吧！
        ",缝纫机乐队 短评,豁达叉鸡,https://www.douban.com/people/xiaowangzi1984/,推荐,"
                    2017-10-01
                ",14
" 相比《羞羞的铁拳》滥俗狗血肉麻尴尬无聊，《缝纫机乐队》反而明显要好看得多。尽管剧情也不免滥俗，特别是还用摇滚来言说梦想和热血更显得又土又LOW。但好在细节制作比较用心，笑点设置自然巧妙，乔杉的表演喜感十足，笑果颇佳，至少能让人全程看的开心，笑的不那么尴尬。3星半。
        ",缝纫机乐队 短评,易老邪,https://www.douban.com/people/ljgyhj/,还行,"
                    2017-10-02
                ",13
" 一场电影看哭了好几次，已经很久没有过了。即便是廉价的煽情，也能让人共鸣和感动。没有过梦想的人是不会理解这种情愫的。再见理想！
        ",缝纫机乐队 短评,河狸,https://www.douban.com/people/helizhanglao/,力荐,"
                    2017-09-29
                ",24
" 这个档期的三部电影，英伦剧情暖情，铁拳是喜剧，缝纫机是梦想。大鹏电影越来越好。别放弃，前面还有很多路等着我们呢
        ",缝纫机乐队 短评,逗,https://www.douban.com/people/120864137/,推荐,"
                    2017-10-04
                ",13
" 大鹏真是个聪明人，当做不到那么好笑时，就用情怀来凑。甭管手段怎样，高级与否，最后你一定会被煽到，也是一种厉害。乔杉真的可爱，但也为他担心，这种贱招用不了几回了。娜扎全程人肉花瓶。李鸿其是亮点。周冬雨已经到了哪怕只有一场戏也很灵的地步了。
        ",缝纫机乐队 短评,华盛顿樱桃树,https://www.douban.com/people/49213881/,还行,"
                    2017-09-11
                ",13
" 大鹏真让人刮目呀。是明知的励志故事，走向大差不差，但当摇滚，或是音乐这种燃情的玩意儿烧到最后，当理想这种扯淡的东西还有人愿意供奉，好些瞬间实在感动。特别是雨夜胡亮的哭，以及那场人头涌动的合奏。这么多摇滚泰斗在，更难得见到Beyond，看完真的立马去K房吼一嘴《不再犹豫》嗷。三星半
        ",缝纫机乐队 短评,Mr. Infamous,https://www.douban.com/people/misterinfamous/,推荐,"
                    2017-09-29
                ",27
" 大鹏的片子调子太暖，正能量足到让那种丧裹挟着主角光环，这优点在喜剧表现上难免还是字正腔圆了，主角的姿态比剧作呈现出的冲突要来得强烈，负担太重并不讨喜，跟煎饼侠有着同样形而上的趣味，不喜欢
        ",缝纫机乐队 短评,苏乏,https://www.douban.com/people/maybeland/,还行,"
                    2017-09-30
                ",1
,缝纫机乐队 短评,,,,,
" 不论最后电影呈现出来的效果是不是足够精细，至少大鹏还在从自己心底的夙愿出发来创作，也许一天不实现就会一直是个念想，能调动诸多资源来成全自己尚存的激情非常难得，毕竟好多人连梦想是什么都不知道。
        ",缝纫机乐队 短评,小哀,https://www.douban.com/people/hayibala/,还行,"
                    2017-09-29
                ",1
" 从故事的套路到人物的造型，感觉是对周星驰的恶性复制。和《煎饼侠》几乎没有差别，甚至可以和《唐人街探案》媲美，搞笑和叙事几乎是分离的。几乎所有的人物都是非常表面的，他们的挣扎就更加表面。这不是励志是假鸡汤。一开始演讲的时红配绿的三维既视感美术为何没有延续下去呢，想来也是一时之兴起。
        ",缝纫机乐队 短评,Morning,https://www.douban.com/people/qiweiming750/,较差,"
                    2017-09-30
                ",14
" 虽然不好看，但是不敢打一星(围笑)
        ",缝纫机乐队 短评,辞树,https://www.douban.com/people/145196394/,较差,"
                    2017-10-02
                ",12
" 因为全程只在看李鸿其，所以并不知道到底什么情节（围笑）
        ",缝纫机乐队 短评,荞麦,https://www.douban.com/people/qiaomai/,2017-09-29 22:51:24,,10
" 真人版的Sing，摇滚圈的“建国大业”。梦想跟情怀，老生常谈却依旧打动人，大鹏应该也是有颗少年心的人，看完想打鼓想弹琴想唱歌想参加音乐节。还有，古力娜扎真的很美啊～
        ",缝纫机乐队 短评,kakakarl,https://www.douban.com/people/zhanyakui/,还行,"
                    2017-09-23
                ",7
" 大鹏的进步有目共睹。喜剧包袱很扎实。好电影就是不怕剧透和悬念。
        ",缝纫机乐队 短评,今天道,https://www.douban.com/people/xiaoyaozizai/,力荐,"
                    2017-09-25
                ",20
" 剪辑炫，娜扎很酷，讽刺拆迁，大鹏很懂知道抖包袱东北酸菜味耍贫嘴，但乔衫依旧犯傻耍贱逗乐，乱摔瞎裸奔犯傻，房子里被窃听大搞平庸荤笑话。老头屋里像特工变乐器装置，花痴鼓手为周冬雨，京东等植入广告与各大老炮刷老脸客串，最后把粤语老歌出来愣燃爆，摇旗呐喊人海，看似励志煽情，实则俗不可耐
        ",缝纫机乐队 短评,释凡,https://www.douban.com/people/seafans/,还行,"
                    2017-09-29
                ",13
" 诚意之作 支持万老师
        ",缝纫机乐队 短评,雪球君,https://www.douban.com/people/foreversylvia/,推荐,"
                    2017-10-07
                ",1
" 傻乎乎的很笨拙，但是也挺动人挺可信的。最后我甚至觉得上台唱首黄家驹的歌就是大鹏本人的梦想。
        ",缝纫机乐队 短评,张春[阿卡纳],https://www.douban.com/people/arcana/,推荐,"
                    2017-10-03
                ",12
" 大鹏挺会撩拨观众，上部找古惑仔，这部找Beyond，卖摇滚情怀热血励志，笑点也不少，质量是稳的，不像《羞羞铁拳》半程崩了。但是从开拍时间推断，我真不相信《缝纫机乐队》没有抄《欢乐好声音》....另外乐队里有老头子也有小萝莉，根本是《海角七号》乐队的翻版，好感度一下打折了。7/10
        ",缝纫机乐队 短评,瓦力,https://www.douban.com/people/cyrus_wong/,还行,"
                    2017-09-23
                ",3
" 虽然非常套路，为了理想还是流了几滴鳄鱼的眼泪，况且在摇滚废墟前表演摇滚这事儿还真挺摇滚。比煎饼侠更有电影感，但笑料类型和搞笑手段过于单一，看久了难免审美疲劳，不过态度第一，认真赛高。现在看来赵本山老师的文化遗产一个是主题曲小王子赵英俊，一个是屌丝逆袭类故事爱好者爱好者大鹏。
        ",缝纫机乐队 短评,m89,https://www.douban.com/people/duzhouchi/,还行,"
                    2017-09-06
                ",4
" 大鹏能不能去学习乡村爱情自然真切的感情、立体鲜明的人物等优点？本片浮夸不扎实，不诚恳不落地，带着浓浓的春晚小品味道，日常生活、日常对话都不讲人话，不过普通的人生活，好像是在对着镜子挥斥方遒自我欣赏，对着空气练台词觉得掌握了整个世界，基本就是在虚拟的晚会上跑来跑去表演搞笑和煽情。
        ",缝纫机乐队 短评,内陆飞鱼,https://www.douban.com/people/veverlee/,还行,"
                    2017-10-06
                ",3
" 太俗了，但俗的真好。
        ",缝纫机乐队 短评,Madison,https://www.douban.com/people/34347136/,还行,"
                    2017-09-23
                ",7
" 大鹏能熬出头可能太艰辛了，所以每部片子都少不了梦想、情怀，可惜还是免不了俗套。什么时候大鹏的电影能不集齐所有东北笑星，不全是屎尿屁低俗段子，他就离成功不远了。剧情硬伤太多，乔杉演的我想打人，鼓手简直小张若昀，娜扎演这种不怎么需要演的角儿真的美呆啊！歌儿还行，后期修音功不可没。
        ",缝纫机乐队 短评,杨三月_,https://www.douban.com/people/143228826/,较差,"
                    2017-09-29
                ",31
" 弱智
        ",缝纫机乐队 短评,米拉之落,https://www.douban.com/people/digglog/,很差,"
                    2017-10-09
                ",1
" 喜剧不是段子合集，换汤不换药，还不如《煎饼侠》。
        ",缝纫机乐队 短评,Ruka ,https://www.douban.com/people/liuningba/,较差,"
                    2017-09-29
                ",32
" 摇滚为了什么理想什么梦想只是为了燥
        ",缝纫机乐队 短评,Tu以耶,https://www.douban.com/people/tutulovelaruku/,较差,"
                    2017-10-03
                ",6
" 大鹏扬言低于七分卸载豆瓣，还是留着用吧。基本照搬sing的模式，也踏步煎饼侠的起止转合。但喜剧不易做，理想更少人谈了，见进步。在吉他碑的垃圾场，国摇真有过荣光，人也傻乎乎的谈过理想。不是摇滚也不是故事打动，一脸纯真也没啥本事，还能陶醉青春时光的人，羡慕好快乐，谁不想唱偶像的歌！
        ",缝纫机乐队 短评,birds,https://www.douban.com/people/yihuiw/,还行,"
                    2017-09-29
                ",1
" 一眼认出姚澜……
        ",缝纫机乐队 短评,何茫茫,https://www.douban.com/people/moustique/,还行,"
                    2017-10-03
                ",2
" 13号就看了点映见了乔杉和于谦大爷发了朋友圈……本来觉得只是还不错，也诚心推荐给大家了，却忘记来打分，结果今天看了《铁拳》之后，赶紧过来点五星……
        ",缝纫机乐队 短评,紫凝,https://www.douban.com/people/139822486/,力荐,"
                    2017-10-01
                ",16
,缝纫机乐队 短评,,,,,
" 今天连看四场，好不精彩，居然一点没犯困。大鹏回京打车那段，音乐响起，两名摩托车骑手驶过，车上插着他的梦想，哭得泪流满面的我，最后万人合唱不再犹豫，大鹏的肢体语言让人觉得有些尴尬
        ",缝纫机乐队 短评,张蛋蛋张蛋蛋张,https://www.douban.com/people/124488461/,推荐,"
                    2017-09-30
                ",17
" 小人物的追梦之路坎坷中带着不屈和微笑前行。
        ",缝纫机乐队 短评,不懂相负,https://www.douban.com/people/77161027/,还行,"
                    2017-10-07
                ",1
" 点映场的影院氛围还不错，虽然还是贩卖理想和老梗，剧情浮夸，但好在音乐流畅，笑点充足。感受比较好的两点，一是落脚于一座真实的小城集安，片头突出主创，片尾宣扬摇滚，二是面向小镇青年，土洋结合，大鹏甘于煎饼、缝纫机之类的“俗物”，走大众化的东北喜剧路线。友情提示：片尾彩字幕后有彩蛋。
        ",缝纫机乐队 短评,逆旅主人,https://www.douban.com/people/65236397/,还行,"
                    2017-09-24
                ",3
" 充满笑点，最后又煽情，催人泪下，有过摇滚之梦的人，强烈推荐！
        ",缝纫机乐队 短评,iriselite,https://www.douban.com/people/iriselite/,2017-09-27 14:40:52,,3
" 比羞羞的铁拳好看啊
        ",缝纫机乐队 短评,韭韭韭,https://www.douban.com/people/glayo0/,推荐,"
                    2017-10-04
                ",10
" 为摇滚乐推荐，至少这是电影。
        ",缝纫机乐队 短评,写剧本的李亦树,https://www.douban.com/people/liyishu/,推荐,"
                    2017-10-01
                ",9
" 我就知道豆瓣上都是一些愿意装的人，就喜欢看不懂的电影，随意打一分什么的。真得去看了么？电影院的人都在笑这不就是喜剧电影的意义？该感动的时候也很感动，希望豆瓣电影评分早日退出历史的舞台。
        ",缝纫机乐队 短评,喝乌龙茶的香瓜,https://www.douban.com/people/49129236/,力荐,"
                    2017-09-29
                ",24
" 前半部分傻了吧唧的，好多无聊哑炮笑点，但后半部分又确实被打动了，大鹏现在纯卖真诚了，“我傻呵的，掏心掏肺的，就想搞电影！”，希望他来生还做摩羯座，但水星能落在水瓶座，别把傻气溢得连场景设计都那么轴。短短两年，他这抬头纹、川字纹都出来了，被资本绑架太可怜了，大伙儿休养生息吧。
        ",缝纫机乐队 短评,王恶,https://www.douban.com/people/kid007spy/,推荐,"
                    2017-09-30
                ",6
" 情节紧凑 内容真实 全程一直列着嘴乐 电影放完了却感觉意犹未尽还想再看第二遍 虽然是小人物的故事却让人觉得有自己的影子 看完之后发自内心深处的震撼励志!!!!好电影 这么多年没看过这么逗笑又励志的电影了！超爱
        ",缝纫机乐队 短评,嘟嘟鱼,https://www.douban.com/people/167356768/,力荐,"
                    2017-09-29
                ",22
" 内核还是小人物的理想和奋斗，大鹏是不是想做大陆低配版周星驰，连造型都有神似。可惜东北荤段子实在太多，整体又想做正剧，哭笑不得。继古惑仔后，这次结尾情怀竟然是beyond，以及一系列国产摇滚老人家。黄贯中叶世荣为什么没字幕？结尾的伦理哏是于谦老师唯一没被浪费的一处。三星。
        ",缝纫机乐队 短评,默语生,https://www.douban.com/people/yeun/,还行,"
                    2017-09-30
                ",4
" 勉强三星吧，用大鹏心里的摇滚梦想来绑架观众的价值，最后中国摇滚的人不打字幕就是没人认识，不拿吉他也就是普通人，不谈摇滚这片并不好笑，故事也就一般习作水平，笑点都是演员和荤段子带来的。全片乔杉个人很反感，大鹏演的最好。
        ",缝纫机乐队 短评,团小纸,https://www.douban.com/people/skymoto/,还行,"
                    2017-10-01
                ",3
" 情怀内核、阵容团队与技术手法明明都在线，硬是能把片子拍得无比尴尬无比土鳖……只能说确实是大鹏自己水平不足，连一个没有太明显短板的木桶的三分之一都灌不满。为娜扎多给一颗星。
        ",缝纫机乐队 短评,Andrew,https://www.douban.com/people/Seraph_Fox/,较差,"
                    2017-10-03
                ",6
" 抱着打一分的心态去看的话会好看很多。
        ",缝纫机乐队 短评,ughoho,https://www.douban.com/people/chendaqing/,还行,"
                    2017-09-29
                ",7
" 1.延续了大鹏一贯的数明星、贩情怀路数，很多桥段都能感同身受；2.娜扎真美；3.影片笑点有些往下三路集中，故事有些松散，然而作为集安城市宣传片，它满分；4.最后《再见理想》响起时，作为一个曾经的摇滚青年，眼泪没忍住；5.不断想起《海角七号》，期待更好的大鹏导演作品
        ",缝纫机乐队 短评,阿顺,https://www.douban.com/people/sunjishun/,还行,"
                    2017-09-25
                ",1
" 聚了那么多人，已经可以了

        ",缝纫机乐队 短评,cocoleo,https://www.douban.com/people/cocoleo/,推荐,"
                    2017-10-01
                ",5
" 既然不知道为什么那些自视甚高的打二星三星的，原本打四星的我只能打五星了
        ",缝纫机乐队 短评,横戈,https://www.douban.com/people/hengge/,力荐,"
                    2017-10-08
                ",3
" 承认有足够的流畅度和观赏性，也可以想象这可能是当下贫瘠的内地喜剧在商业上仅有的出路。但是依然无法抑制内心的厌恶。和闪光少女一样拿文化元素当噱头进行无意义的鸡汤式讨论都还能忍了，这种屌癌—本色—梦想一条龙的性喜剧70%的笑料都产生了致呕效果。反正在这个环境下都无伤大雅 :）
        ",缝纫机乐队 短评,寒枝雀静,https://www.douban.com/people/93124222/,较差,"
                    2017-09-23
                ",8
" 歌难听，不摇滚。
        ",缝纫机乐队 短评,西帕克,https://www.douban.com/people/colinpark/,较差,"
                    2017-10-04
                ",5
" 三星半，大鹏的演技没有什么存在感了。
        ",缝纫机乐队 短评,贝塔先生,https://www.douban.com/people/yahooor/,还行,"
                    2017-09-30
                ",1
" 还挺乐呵，有些只有乐迷才懂的梗比较惊喜。乔杉喊大鹏的时候总觉得是在叫我……p.s：乔杉这个路演挺拼啊……
        ",缝纫机乐队 短评,Celesteblanco,https://www.douban.com/people/Real_mC/,推荐,"
                    2017-09-13
                ",5
,缝纫机乐队 短评,,,,,
" 5.5/10 有预算了于是放了不少摇滚迷彩蛋和客串设置，开场与结尾传承的设置不错，后半段的人物冲突与和解主线其实也及格，除了消防车大战根本没必要。人设不可信，人人都是隐藏天才，前半段段子太密太尬且打乱主线，符号口号太多了摇滚内核没怎么出来，更多拍的是理想吧，而又拍得太理想化，你就尬煽吧
        ",缝纫机乐队 短评,Pincent,https://www.douban.com/people/Pincent/,还行,"
                    2017-09-29
                ",4
" 这些国产新锐商业片导演怎么对色彩的审美取向都如此雷同，棚拍感极强……游乐园美学？应该多看看老朴的电影补补课
        ",缝纫机乐队 短评,Andy,https://www.douban.com/people/121717382/,较差,"
                    2017-10-08
                ",0
" 前边玩些粗糙低俗色情梗，稀稀拉拉一些笑点。情感推进生硬尴尬，无法触动人。最后又用力非常之过度。这鸡汤真喝不下啊。
大鹏也就这点东西了。修炼修炼再出来吧。
        ",缝纫机乐队 短评,所有团的团长,https://www.douban.com/people/42927631/,较差,"
                    2017-09-25
                ",32
" 真的很失望，相当套路并且异想天开的励志片，好多笑料都是强加上去的，走心程度真的不如《煎饼侠》。而且大鹏上次拯救了柳岩和袁姗姗，这一次却没有能力拯救古力娜扎。
        ",缝纫机乐队 短评,谢谢你们的鱼,https://www.douban.com/people/reave/,还行,"
                    2017-09-23
                ",8
" 哭了好几次，不是说这片子完美，而是即使不完美它也有能感动你的地方。没有合理反派，没有合理冲突，演技也很尬，发展很生硬，其实感觉剧情如果完全参考欢乐好声音的设定会好很多。不过即使如此，依然有笑有泪，其实挺浪漫的。
        ",缝纫机乐队 短评,忘我洗澡,https://www.douban.com/people/runqueen/,推荐,"
                    2017-10-03
                ",7
" 一个东北唱二人转的演员拍电影 致敬摇滚乐的电影 怪到不行 之所以用怪字 是给摇滚这个题材
        ",缝纫机乐队 短评,我是一只柠檬鹅,https://www.douban.com/people/162845855/,很差,"
                    2017-10-04
                ",8
" 放开主演包袱，换个主演会好很多，同绝世高手一样，导演就导演，演员是演员
        ",缝纫机乐队 短评,何小川,https://www.douban.com/people/149020634/,推荐,"
                    2017-09-29
                ",16
" 娜扎娜扎娜扎娜扎娜扎娜扎。你的行李箱我来提！！！
        ",缝纫机乐队 短评,才让,https://www.douban.com/people/68186857/,还行,"
                    2017-09-29
                ",6
