commenter_co,commenter_movie,commenter_name,commenter_page,commenter_star,commenter_time,commenter_zan
" 换身的梗真的是烂，可偏偏又百试不爽。只是一个点子衍生出来的小品式作品，再东拼西凑一堆硬挠你胳肢窝的笑料。也许不是开心麻花的名头，会扑街吧。相比而言，我反倒觉得夏洛特烦恼更像一部电影。
        ",羞羞的铁拳 短评,Jorrow,https://www.douban.com/people/48480567/,较差,"
                    2017-09-30
                ",90
" 很好，以后中国电影就指着这种东西振兴大业了，部部卖它个五十一百亿，人人有钱赚，繁荣共强，何乐不为。
        ",羞羞的铁拳 短评,纬誺,https://www.douban.com/people/50900048/,很差,"
                    2017-10-01
                ",61
,羞羞的铁拳 短评,,,,,
" 陪孩子看的，我睡过去一半，孩子看得开心就好。
        ",昆塔：反转星球 短评,风间隼,https://www.douban.com/people/fengjiansun/,还行,"
                    2017-10-05
                ",0
" 我旁边的小朋友全都不说话，深深地陷入了沉思之中，然而我早已看穿了一切，然后陷入睡眠
        ",昆塔：反转星球 短评,暴怒先生,https://www.douban.com/people/72425911/,还行,"
                    2017-09-24
                ",3
" 看了点映,太热闹了，现场的绿帽玩偶小孩子喜欢死了，超级Q。画面很棒，说真的，不输好莱坞的那些巨制动画，讲故事节奏还有待提高。无论如何，国产动画粗制乱造的太多，这部作品已经非常良心，值得去看。
        ",昆塔：反转星球 短评,baby4444,https://www.douban.com/people/baby4444/,力荐,"
                    2017-10-01
                ",18
" 画面还是挺美的，故事情节就地地道道是一部只能给小朋友看的电影了。观影环境还是比较恶劣的，因为周围都是小朋友。。。
        ",昆塔：反转星球 短评,小辫子,https://www.douban.com/people/2774980/,推荐,"
                    2017-10-02
                ",5
" 近几年国产动画电影的技术一直在进步，昆塔大场面不错，细节还是差了一点，从菠菜的眼泪就可以看出。创意是有的，但是照搬更多。不过卡拉萝的部分做的很出彩，配色和品种很天马行空。剧情不讨论了，故事还要打磨，有的设定让人尴尬。
                
                ",昆塔：反转星球 短评,未洋chaos,https://www.douban.com/people/caoxiaoyi93/,还行,"
                    2017-09-25
                ",8
" 制作不错
                
                ",昆塔：反转星球 短评,我爱沙尘暴,https://www.douban.com/people/42295837/,还行,"
                    2017-10-01
                ",2
" 不知道如何定位。成年人看太幼稚，小孩子看太长而且未必明白，不大不小的人忙着打游戏还来不及谁会看这个~尴尬~
        ",昆塔：反转星球 短评,野云孤飞,https://www.douban.com/people/2424966/,较差,"
                    2017-10-01
                ",6
" 良心了，尤其是阿凡达场景，多给了一分可以
        ",昆塔：反转星球 短评,mango酱子,https://www.douban.com/people/MMMangojz/,推荐,"
                    2017-10-01
                ",7
" 十一头天陪QQ和YH两个娃儿去看的，虽然剧本展开略尬，但看得出是一株挺用心栽培的电影之花，至少两个孩子品尝美食和电影津津有味。
        ",昆塔：反转星球 短评,徒然曜日,https://www.douban.com/people/PasseMuraille/,推荐,"
                    2017-10-04
                ",2
" 不错啊，慢慢的讲述一个故事，让我很是感动，里面的配曲越来越好听了，我开始发现我喜欢歌剧，动画片要是照这个路子发展真心就有希望了，不用每天喜羊羊和光头强，太乏味了。
        ",昆塔：反转星球 短评,冷阳湖,https://www.douban.com/people/132845480/,推荐,"
                    2017-10-03
                ",7
" 音乐和画面很美，大大超出了预想，尽管故事情节比较简单，但也算是一部好的国产动画了
        ",昆塔：反转星球 短评,BowBow,https://www.douban.com/people/62990825/,力荐,"
                    2017-10-01
                ",8
" 弱智儿童片，狗屁不如，一星不谢
        ",昆塔：反转星球 短评,spartak,https://www.douban.com/people/spartak/,很差,"
                    2017-10-01
                ",1
" 所有角色都是最容易生产的玩具造型。睡着了。
        ",昆塔：反转星球 短评,ᴇsᴛ,https://www.douban.com/people/electroniXtar/,还行,"
                    2017-10-02
                ",1
" 除了配音外都很成熟 最后居然原谅他了扣一分  少儿向的动画做得那么认真干嘛 致敬再多细节再考究那些孩子买票大人免票的家长瞄都不瞄一眼 亮着手机晃瞎孩子的眼  还有啊 在你自我陶醉的时候 如果孩子跟你表达感同身受 极大可能是在安慰你脆弱的心灵
                
                ",昆塔：反转星球 短评,xslidian,https://www.douban.com/people/xslidian/,还行,"
                    2017-09-24
                ",1
" 剧情单薄
        ",昆塔：反转星球 短评,no zuo no die,https://www.douban.com/people/125714000/,较差,"
                    2017-10-02
                ",1
" 点映场，谈得上非常难看了，台词简直可怕，中途跑出去了份冻酸奶吃，压压惊。。。。。
        ",昆塔：反转星球 短评,MISS-ASS,https://www.douban.com/people/1864504/,很差,"
                    2017-09-23
                ",2
" 其实还蛮有意思的
        ",昆塔：反转星球 短评,红藕香残玉簟秋,https://www.douban.com/people/127437486/,还行,"
                    2017-10-03
                ",1
" 看到太多电影的影子，总体来说真的很棒，音乐太好听了，惊喜大过预期，除了最后结局实在太简单了。十一期间实在没啥想看的了
        ",昆塔：反转星球 短评,暖暖,https://www.douban.com/people/51330797/,推荐,"
                    2017-10-02
                ",5
" 彝族歌曲那一段很好听
        ",昆塔：反转星球 短评,栗山暖,https://www.douban.com/people/m19900714/,还行,"
                    2017-10-02
                ",2
" 挺好，良心，热血
        ",昆塔：反转星球 短评,长歌行,https://www.douban.com/people/138633457/,还行,"
                    2017-10-01
                ",1
,昆塔：反转星球 短评,,,,,
" 是谁给刘涛这个角色起名叫“林保怡”的……
        ",英伦对决 短评,刘十九,https://www.douban.com/people/4901199/,还行,"
                    2017-09-30
                ",1087
" 上访大爷怒怼爱尔兰政客，手撕恐怖分子，腐国坐收渔利的故事，不一样的成龙，也是近几年最好的成龙。马丁坎贝尔对电影节奏和情绪铺陈驾驭不错，简单的剧情完成度很高，黑暗边缘+特工爷爷+非法制裁，成龙刻意作出的老态脱俗无伤，唯有打斗还能看到昔日大哥的影子。成龙还能打，只不过换了风格
        ",英伦对决 短评,乌鸦火堂,https://www.douban.com/people/dreamfox/,推荐,"
                    2017-09-18
                ",1241
" 其实除了关玉明，被侄子睡了老婆、找的情人还是眼线，而且时时刻刻在背锅的007也深深值得大家同情，不是吗？
        ",英伦对决 短评,方枪枪,https://www.douban.com/people/yalindongdong/,还行,"
                    2017-09-30
                ",871
" 成龙近年最佳之作（要看英文原版）。虽然龙叔平时很搞笑，但其实真正的演员是可以想笑就笑，想严肃就严肃的，他就是。我在这里面记住的不只是成龙，还有主角关玉明。奥斯卡终身成就奖没的说，只是龙叔老了，未来的接班人又在何处呢？想让他年轻十岁。五星，多一星给龙叔对电影的热爱和玩命的业务能力。
        ",英伦对决 短评,巴啦啦小魔仙,https://www.douban.com/people/54907599/,力荐,"
                    2017-09-30
                ",1325
" 成龙本身没毛病，他这几年的个人最佳。但影片依然不够好，问题在于成龙角色的尴尬地位。这本质是一部政治惊悚片，大多情节张力来源于抽丝剥茧看清真相，复仇太过简单，按理说只是B故事，非要拍成双线并进，就让成龙的角色非常难处理。于是主角动机说不清，行为不合理等问题纷纷暴露，成为最大缺憾。
        ",英伦对决 短评,吃胶片的考拉,https://www.douban.com/people/thegreatkoala/,还行,"
                    2017-09-24
                ",536
" 成龙流水线里还比较精彩的一部，马丁·坎贝尔的调度还不错，63岁的成龙作品还能有这样的完成度，真的是努力的前辈。
        ",英伦对决 短评,团小纸,https://www.douban.com/people/skymoto/,推荐,"
                    2017-09-24
                ",820
" 更新了最短流泪时间，开场五分钟我就哭的不行了。这个男人，再不是那个神勇无敌的英雄，而是一个失去女儿绝望的父亲，一个只想查明真相手刃仇人的受害者。这一次，落在我心上的，不是大哥利落的拳脚，而是他眼角的眼泪，眼里的悲伤。但影片并不是完全压抑的，还掺杂着英式黑色幽默，因果报应，环环相扣
        ",英伦对决 短评,一口吃掉小蛋糕,https://www.douban.com/people/cheesecakehouse/,力荐,"
                    2017-09-24
                ",603
" 三星半，并不是典型的成龙功夫片，其实他更像是一个功能型角色，整部电影的设定还是一个典型的政治惊悚片路数，不过，由于有成龙的加盟，使得这部电影在动作部分变得更精彩。这也是成龙这些年表演得最严肃的一回，非典型成龙。唯一的遗憾是成龙与布鲁斯南两条线的互动与必要性还是不够，缺点关联
        ",英伦对决 短评,桃桃淘电影,https://www.douban.com/people/qijiuzhiyue/,推荐,"
                    2017-10-01
                ",275
" 上一次见到这样的成龙，还是在新宿事件，真是久违了
                
                ",英伦对决 短评,淋,https://www.douban.com/people/75215757/,还行,"
                    2017-09-27
                ",369
